,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories,seperated_address,house_numbers,split_address,establishment,trimmed_name,clean_address
194,(210) 951-3600,8291.792534875645,O40GqtCvXRKDBleHOJ352g,False,Dave & Buster's,12109513600.0,$$,2.5,137,[],849 e commerce st,-98.4867681904213,29.423857469513198,"['American (Traditional)', 'Arcades', 'Bars']","['849', 'e', 'commerce', 'st']",[,e commerce st,Dave & Buster's,Dave & Buster's,e commerce
195,(210) 377-4653,3234.119318715455,I5OTL3dogiA0d80uuo8wwg,False,Asado Seafood and Grill,12103774653.0,$$$,3.5,31,[],611 nw loop 410,-98.5023566825292,29.521567888362604,"['Seafood', 'American (Traditional)']","['611', 'nw', 'loop', '410']",[,nw loop 410,Asado Seafood and Grill,Asado Seafood and Grill,nw loop 410
196,(210) 616-2504,8960.522091904233,9s-81E6hfzEDQ6tBuFbz9A,False,Jokesters 22 Pub N Grub,12106162504.0,,4.5,15,[],713 s alamo st,-98.48864134401079,29.417039637662395,"['Sports Bars', 'American (Traditional)', 'Comedy Clubs']","['713', 's', 'alamo', 'st']",[,s alamo st,Jokesters 22 Pub N Grub,Jokesters 22 Pub N Grub,s alamo
197,(210) 694-9464,11182.054976786449,S8SnPUgdh8lKIsASzddGYQ,False,Buffalo Wild Wings,12106949464.0,$$,2.5,136,['delivery'],5860 de zavala rd,-98.5993163,29.562659999999997,"['Sports Bars', 'Chicken Wings', 'American (Traditional)']","['5860', 'de', 'zavala', 'rd']",[,de zavala rd,Buffalo Wild Wings,Buffalo Wild Wings,de zavala
198,(210) 637-5673,10536.737126418051,KzEfI8Xg8cxSKGfYAznKDg,False,Family Life Bistro,12106375673.0,$$,4.5,12,['delivery'],5814 rittiman plz,-98.40651,29.48286,"['Soul Food', 'American (Traditional)']","['5814', 'rittiman', 'plz']",[,rittiman plz,Family Life Bistro,Family Life Bistro,rittiman plz
199,(210) 641-2408,12822.411815754529,Ai6_8kZnkiGMtQUwU2D_dg,False,Applebee's Grill + Bar,12106412408.0,$$,3.0,73,"['delivery', 'pickup']",15802 ih-10 w,-98.589475,29.589475,"['Sports Bars', 'Burgers', 'American (Traditional)']","['15802', 'ih-10', 'w']",[,ih-10 w,Applebee's Grill + Bar,Applebee's Grill + Bar,ih-10
200,(210) 824-6348,7626.0569007035865,mAswF_sDDbJO44LyxlHzeg,False,Astro SuperBowl,12108246348.0,$,3.5,40,[],3203 harry wurzbach rd,-98.43561,29.4944,"['Bowling', 'Bars', 'American (Traditional)']","['3203', 'harry', 'wurzbach', 'rd']",[,harry wurzbach rd,Astro SuperBowl,Astro SuperBowl,harryurzbach
201,(210) 733-1972,3799.1859686135176,FhXOZjW695Ko60O2CXt_8w,False,Luby's,12107331972.0,$$,3.0,57,['delivery'],4541 fredericksburg rd,-98.55346651173971,29.491069504739,"['American (Traditional)', 'Buffets']","['4541', 'fredericksburg', 'rd']",[,fredericksburg rd,Luby's,Luby's,fredericksburg
202,(210) 377-3333,3652.4361263320093,RDTqU07DJGKq5CyPNzOfZQ,False,TGI Fridays,12103773333.0,$$,2.0,196,['delivery'],29 ne loop 410,-98.49221999999999,29.52113,['American (Traditional)'],"['29', 'ne', 'loop', '410']",[,ne loop 410,TGI Fridays,TGI Fridays,ne loop 410
203,(210) 732-8256,3429.722460653694,aI6HF4VTopuvNuIxeeKZpw,False,Jim's Restaurants,12107328256.0,$,3.0,59,[],351 w hildebrand ave,-98.4987563,29.466765000000002,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['351', 'w', 'hildebrand', 'ave']",[,w hildebrand ave,Jim's Restaurants,Jim's Restaurants,w hildebrande
204,(210) 223-1681,7656.654174514955,kF5X2_dprOjSZRO9P_7LTQ,False,Golden Star Cafe,12102231681.0,$,3.0,56,['delivery'],821 w commerce st,-98.50331,29.426270000000002,"['Chinese', 'American (Traditional)', 'Mexican']","['821', 'w', 'commerce', 'st']",[,w commerce st,Golden Star Cafe,Golden Star Cafe,w commerce
205,(210) 222-2222,12197.386381095072,wyaJoS0ZhbuZhAxP9Me_wQ,False,Hangar Pub,12102222222.0,$$,4.5,15,['delivery'],12234 nacogdoches rd,-98.4063806552363,29.5509815481936,"['American (Traditional)', 'Burgers', 'Pubs']","['12234', 'nacogdoches', 'rd']",[,nacogdoches rd,Hangar Pub,Hangar Pub,nacogdoches
206,(210) 348-6405,3981.4752269496553,UzkjVkmPvZZGKkqy270lyw,False,Logan's Roadhouse,12103486405.0,$$,2.0,201,['delivery'],92 ne loop 410,-98.48488499999999,29.519379999999998,"['Steakhouses', 'American (Traditional)', 'Barbeque']","['92', 'ne', 'loop', '410']",[,ne loop 410,Logan's Roadhouse,Logan's Roadhouse,ne loop 410
207,(210) 225-6196,8235.204962469983,uX4GiW792_5Ivh1SGs3SKw,False,Colonial Room Restaurant,12102256196.0,$$,3.0,48,[],204 alamo plz,-98.48593100000001,29.42465,['American (Traditional)'],"['204', 'alamo', 'plz']",[,alamo plz,Colonial Room Restaurant,Colonial Room Restaurant,alamo plz
208,(210) 227-8500,10297.684851000107,IBBLZkgRbIpvA2jPYFd4lQ,False,Longoria's Grocery & Grill,12102278500.0,$,5.0,7,['delivery'],201 brady blvd,-98.52441999999999,29.40225,"['American (Traditional)', 'Burgers']","['201', 'brady', 'blvd']",[,brady blvd,Longoria's Grocery & Grill,Longoria's Grocery & Grill,brady
209,(210) 223-9944,8237.391219180608,rgrFmXV-ToS1EzC9QDYHlg,False,Fuddruckers,12102239944.0,$$,2.5,86,"['delivery', 'pickup']",115 alamo plz,-98.48748779296879,29.424165725707997,"['Burgers', 'American (Traditional)']","['115', 'alamo', 'plz']",[,alamo plz,Fuddruckers,Fuddruckers,alamo plz
210,(210) 349-5952,2776.833182797792,Gg2fa6y78F1WoxLQLA6vrQ,False,Denny's,12103495952.0,$,3.0,56,"['delivery', 'pickup']",6801 blanco rd,-98.50728437304501,29.5186300204222,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['6801', 'blanco', 'rd']",[,blanco rd,Denny's,Denny's,blanco
211,(210) 732-5491,3859.9902299869013,nIHAvP_UGnEFHs8aj-LttQ,False,Jim's Restaurants,12107325491.0,$,3.0,66,['delivery'],3319 hillcrest dr,-98.5542,29.4922,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['3319', 'hillcrest', 'dr']",[,hillcrest dr,Jim's Restaurants,Jim's Restaurants,hillcrest
212,(210) 229-9464,8364.524097119129,o6uGVu7eEgt-RceMmiP80A,False,Hooters,12102299464.0,$$,2.5,145,['delivery'],849 e commerce st,-98.48496899999999,29.423715,"['Chicken Wings', 'Sports Bars', 'American (Traditional)']","['849', 'e', 'commerce', 'st']",[,e commerce st,Hooters,Hooters,e commerce
213,(210) 699-6652,8550.101551344564,rB6AQLmqUxz1187dFGlQHQ,False,Luby's,12106996652.0,$,3.0,54,['delivery'],9251 floyd curl dr,-98.59363,29.528470000000002,"['American (Traditional)', 'Buffets']","['9251', 'floyd', 'curl', 'dr']",[,floyd curl dr,Luby's,Luby's,floyd curl
214,(210) 223-4321,8495.805954247877,8OUb8P8J7jQR0YH5d06jkQ,False,Denny's,12102234321.0,$,2.0,163,"['delivery', 'pickup']",903 e commerce st,-98.4829037544023,29.4231263651822,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['903', 'e', 'commerce', 'st']",[,e commerce st,Denny's,Denny's,e commerce
215,(210) 593-0343,5947.380352186479,ycT4J1KFTua5oRITMp5hcg,False,Denny's,12105930343.0,$,2.5,74,"['delivery', 'pickup']",9550 i-10 w,-98.56116899999999,29.529144300000002,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['9550', 'i-10', 'w']",[,i-10 w,Denny's,Denny's,i-10
216,(210) 558-7788,9991.04215671326,EdYNiXHD1bRCvIO5e6om4A,False,Chili's,12105587788.0,$$,2.5,80,['delivery'],12503 ih 10w,-98.58784960407421,29.5575985015134,"['Tex-Mex', 'Bars', 'American (Traditional)']","['12503', 'ih', '10w']",[,ih 10w,Chili's,Chili's,ih 10w
217,(210) 404-0121,11768.846119821052,vUxp8uGAiuaAa4ucDYPAjg,False,Sideliners Grill,12104040121.0,$,2.5,92,"['delivery', 'pickup']",15630 henderson pass,-98.45155,29.585079999999998,"['Sports Bars', 'American (Traditional)']","['15630', 'henderson', 'pass']",[,henderson pass,Sideliners Grill,Sideliners Grill,henderson pass
218,(210) 832-8037,5491.046301515517,5SbaHv8JIXlP6ehYGKQ5BQ,False,Steak ’n Shake,12108328037.0,$,2.5,59,[],9800 airport blvd,-98.471228,29.526481,"['Burgers', 'Fast Food', 'American (Traditional)']","['9800', 'airport', 'blvd']",[,airport blvd,Steak ’n Shake,Steak ’n Shake,airport
219,(210) 680-8646,10567.570579496463,eSDs7bROwvHYNfv6f5tAyg,False,Tia's Taco Hut,12106808646.0,$,4.0,107,[],6820 huebner rd,-98.62350270692859,29.4983059053327,"['Mexican', 'American (Traditional)', 'Burgers']","['6820', 'huebner', 'rd']",[,huebner rd,Tia's Taco Hut,Tia's Taco Hut,huebner
220,(210) 224-7366,7844.775082126573,Irxm91jAsj7W0g260pKMnw,False,Ranchero Grill & Tap,12102247366.0,$,4.0,11,[],612 w commerce st,-98.50063,29.4252,"['Mexican', 'American (Traditional)']","['612', 'w', 'commerce', 'st']",[,w commerce st,Ranchero Grill & Tap,Ranchero Grill & Tap,w commerce
221,(210) 545-6072,8534.77311670428,fMa2MAVpwn1bi-STXsk--Q,False,Denny's,12105456072.0,$,2.5,62,"['delivery', 'pickup']",13635 san pedro ave,-98.4829003384903,29.5661318562154,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['13635', 'san', 'pedro', 'ave']",[,san pedro ave,Denny's,Denny's,san pedroe
222,(210) 804-1110,3133.8795288874267,PFJBKcJXtRU2LTxiYJufoQ,False,Chili's,12108041110.0,$$,2.5,70,['delivery'],255 e basse rd,-98.48204799999999,29.495521000000004,"['Tex-Mex', 'Bars', 'American (Traditional)']","['255', 'e', 'basse', 'rd']",[,e basse rd,Chili's,Chili's,e basse
223,(210) 495-7427,12031.649273936897,_RKz5_paoofaq8qQo_Oprg,False,Texas Roadhouse,12104957427.0,$$,3.5,185,[],16915 san pedro ave,-98.47300773628321,29.5964725570824,"['Steakhouses', 'Barbeque', 'American (Traditional)']","['16915', 'san', 'pedro', 'ave']",[,san pedro ave,Texas Roadhouse,Texas Roadhouse,san pedroe
224,(210) 822-2639,5572.431859458674,nY-QLG0NmwOa61f8MiiTiA,False,Chili's,12108222639.0,$$,2.5,51,['delivery'],8502 broadway st,-98.4632356265164,29.517423044726897,"['Tex-Mex', 'Bars', 'American (Traditional)']","['8502', 'broadway', 'st']",[,broadway st,Chili's,Chili's,broadway
225,(210) 257-5152,7859.729044032148,FP1LoiGLdm3POFuQllS_5A,False,The Trophy Room,12102575152.0,,4.5,9,[],214 broadway st,-98.4872871637344,29.4278138937888,"['Sports Bars', 'American (Traditional)']","['214', 'broadway', 'st']",[,broadway st,The Trophy Room,The Trophy Room,broadway
226,(210) 212-8877,8361.851382278503,Pwc_9G0iQPBEbTUfqGqSZA,False,IHOP,12102128877.0,$,3.0,34,[],849 e commerce st,-98.48580799999999,29.423479999999998,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']","['849', 'e', 'commerce', 'st']",[,e commerce st,IHOP,IHOP,e commerce
227,(210) 690-3131,10604.484393844476,DrctqDTsFjMC_30dM7oiew,False,IHOP,12106903131.0,$,2.0,87,[],12780 w ih 10,-98.59175,29.562009999999997,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']","['12780', 'w', 'ih', '10']",[,w ih 10,IHOP,IHOP,w ih 10
228,(210) 826-0713,5564.357431221986,0WkaKP76NPA2u-VVYEkTGg,False,Gervin's Sports Bar,12108260713.0,$$,2.0,79,[],9800 airport blvd,-98.47067789852942,29.5269357710648,"['Sports Bars', 'American (Traditional)', 'Airport Lounges']","['9800', 'airport', 'blvd']",[,airport blvd,Gervin's Sports Bar,Gervin's Sports Bar,airport
229,(210) 496-2559,8040.532702809654,7USteVYdn1_y9XHn0UyueA,False,Luby's,12104962559.0,$$,2.5,57,['delivery'],13400 san pedro ave,-98.48249,29.561203999999996,"['American (Traditional)', 'Buffets']","['13400', 'san', 'pedro', 'ave']",[,san pedro ave,Luby's,Luby's,san pedroe
230,(210) 829-8211,5495.048644741557,OWPj7cowVwf2RS_In1a4IA,False,Charley's Grilled Subs,12108298211.0,$$,3.0,21,[],9710 airport blvd,-98.47263559699059,29.5279176396803,"['American (Traditional)', 'Coffee & Tea']","['9710', 'airport', 'blvd']",[,airport blvd,Charley's Grilled Subs,Charley's Grilled Subs,airport
231,(210) 236-8080,9134.624555825374,FMO_owWeQ_RR_1NOC0pLRQ,False,Babcock Social Pub,12102368080.0,$$,3.5,22,['delivery'],5891 babcock rd,-98.601137,29.526862,"['Sports Bars', 'Tacos', 'American (Traditional)']","['5891', 'babcock', 'rd']",[,babcock rd,Babcock Social Pub,Babcock Social Pub,babcock
232,(210) 212-8152,8353.333157407156,n1cdrb1XRkooSchPCDv__Q,False,Chili's,12102128152.0,$$,2.0,100,['delivery'],849 e commerce st,-98.484966,29.423823,"['Tex-Mex', 'Bars', 'American (Traditional)']","['849', 'e', 'commerce', 'st']",[,e commerce st,Chili's,Chili's,e commerce
233,(210) 967-6484,11394.487729306396,NMuxD2AYw96sIly0rFdHdA,False,Applebee's Grill + Bar,12109676484.0,$$,2.0,95,['delivery'],7880 ih35 n,-98.39753,29.506827,"['Sports Bars', 'Burgers', 'American (Traditional)']","['7880', 'ih35', 'n']",[,ih35 n,Applebee's Grill + Bar,Applebee's Grill + Bar,ih35
234,(210) 404-1699,9403.114843727384,mGFv0mvC3nTgf4RQin0ouA,False,IHOP,12104041699.0,$,2.0,91,[],14424 san pedro ave,-98.4787,29.573090000000004,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']","['14424', 'san', 'pedro', 'ave']",[,san pedro ave,IHOP,IHOP,san pedroe
235,(210) 680-5966,11954.62416770739,whz15HZOFHUoSQbx5WEnMg,False,Denny's,12106805966.0,$,3.0,30,"['delivery', 'pickup']",7138 nw loop 410,-98.6286436021328,29.453604794407802,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['7138', 'nw', 'loop', '410']",[,nw loop 410,Denny's,Denny's,nw loop 410
236,(210) 221-3106,7669.063400111422,U5HutiiwtVzj0Qr8u9CgLg,False,Rocco Dining Facility,12102213106.0,$,4.5,5,[],2745 schofield rd,-98.4486974871409,29.455906444148802,['American (Traditional)'],"['2745', 'schofield', 'rd']",[,schofield rd,Rocco Dining Facility,Rocco Dining Facility,schofield
237,(210) 681-1867,8475.934251498116,D-Mh0_LrcdqlcSNO14I1Sg,False,Jim's Restaurants,12106811867.0,$,3.0,28,['delivery'],5917 bandera rd,-98.60105,29.48351,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['5917', 'bandera', 'rd']",[,bandera rd,Jim's Restaurants,Jim's Restaurants,bandera
238,(210) 267-9008,3663.762041338532,kDFYyS85ZtmowF_DT7Pc-g,False,Rico's Diner,12102679008.0,$,4.5,11,"['delivery', 'pickup']",4522 fredericksburg rd,-98.55220200000001,29.492633,['American (Traditional)'],"['4522', 'fredericksburg', 'rd']",[,fredericksburg rd,Rico's Diner,Rico's Diner,fredericksburg
239,(210) 691-1698,6631.5754991197155,t7O6yeG8doxp3e5tGdVIow,False,Anne Marie's Restaurant,12106911698.0,,4.5,7,[],12475 starcrest,-98.575305,29.521783000000003,"['American (Traditional)', 'Sandwiches']","['12475', 'starcrest']",[,starcrest,Anne Marie's Restaurant,Anne Marie's Restaurant,starcrest
240,(210) 224-3368,8018.38134450379,ptUy5XvQdYI_ePCbq-1zcg,False,Tex's Sports Bar,12102243368.0,$$,2.0,63,[],hilton palacio del rio,-98.4903829682617,29.425427000000003,"['American (Traditional)', 'Sports Bars']","['hilton', 'palacio', 'del', 'rio']",[,palacio del rio,Tex's Sports Bar,Tex's Sports Bar,palacio del rio
241,(210) 354-2800,7591.981501157297,l1IfNyGpJPWuI_eG1HjNWw,False,111 Grill,12103542800.0,$$,3.5,12,[],111 e pecan st,-98.49265600000001,29.428840299999997,"['American (Traditional)', 'Burgers', 'Sandwiches']","['111', 'e', 'pecan', 'st']",[,e pecan st,111 Grill,111 Grill,e pecan
242,(210) 696-0833,8283.19669828346,x7JV_Gy2DjE6zwoNbiRWjA,False,City View Cafe,12106960833.0,$,4.5,6,[],10999 w interstate 10,-98.577211,29.545056,['American (Traditional)'],"['10999', 'w', 'interstate', '10']",[,w interstate 10,City View Cafe,City View Cafe,w interstate 10
243,(210) 736-1965,2334.134611656169,Cn517HO7ir8vey2UGwzEwg,False,IHOP,12107361965.0,$,2.5,43,[],6031 west ih 10,-98.53623,29.485509999999998,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']","['6031', 'west', 'ih', '10']",[,west ih 10,IHOP,IHOP,west ih 10
244,(210) 522-1210,6856.296295182339,WQQ_-sBmHhXZuPdLQmIf9A,False,Chili's,12105221210.0,$$,2.0,66,[],4983 nw loop 410,-98.58492528004851,29.488602917695104,"['Tex-Mex', 'Bars', 'American (Traditional)']","['4983', 'nw', 'loop', '410']",[,nw loop 410,Chili's,Chili's,nw loop 410
245,(210) 824-8113,5929.771588230798,XjhdonSF7xSSYwnrvBhPEA,False,IHOP,12108248113.0,$$,2.0,82,[],3820 broadway st,-98.46592,29.461844399999997,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']","['3820', 'broadway', 'st']",[,broadway st,IHOP,IHOP,broadway
246,(210) 655-0718,10210.470351389946,Zx1VHaIuN0xO6RXqqqecqw,False,Jim's Restaurants,12106550718.0,$,2.5,34,['delivery'],2630 ne loop 410,-98.4116476,29.5152713,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']","['2630', 'ne', 'loop', '410']",[,ne loop 410,Jim's Restaurants,Jim's Restaurants,ne loop 410
247,(210) 207-3534,5638.690792698149,WSh32EeTWnRRUBWdQxPgag,False,R Sala Bebida Botana Bar,12102073534.0,$$,3.0,19,[],9800 airport blvd,-98.47157037942159,29.528818122060798,"['Bars', 'American (Traditional)']","['9800', 'airport', 'blvd']",[,airport blvd,R Sala Bebida Botana Bar,R Sal Bebid Botan Bar,airport
248,,7821.027299473518,zq1_8r9WdtmAPk7KeN4YaA,False,Gallery on the Park,,,4.0,5,[],300 e travis st,-98.4891388889567,29.427630649461197,['American (Traditional)'],"['300', 'e', 'travis', 'st']",[,e travis st,Gallery on the Park,Gallery   Park,e travis
249,(210) 930-3227,6271.367532435034,jEeYI8H_92CmMWO5tB3CjA,False,Luby's,12109303227.0,$,2.5,36,['delivery'],8511 tesoro dr,-98.45489,29.51701,"['American (Traditional)', 'Buffets']","['8511', 'tesoro', 'dr']",[,tesoro dr,Luby's,Luby's,tesoro
250,(210) 224-1969,9513.930585378224,lwviMgio2yuC13DLAQh9qA,False,Greenwood's Bar & Grill,12102241969.0,$,4.5,4,['delivery'],301 n new braunfels ave,-98.46154,29.422520000000002,"['Bars', 'American (Traditional)']","['301', 'n', 'new', 'braunfels', 'ave']",[,n new braunfels ave,Greenwood's Bar & Grill,Greenwood's Bar & Grill,new braunfelse
251,(210) 598-1419,5492.332765312892,oQl5mATHqGq_rpabEmHJlQ,False,Alamo Alehouse& Gourmet Burger Bar,12105981419.0,$$,2.5,91,[],9800 airport blvd,-98.4728007639971,29.528037158499103,"['American (Traditional)', 'Burgers']","['9800', 'airport', 'blvd']",[,airport blvd,Alamo Alehouse& Gourmet Burger Bar,Alamo Alehouse& Gourmet Burger Bar,airport
252,(210) 435-1608,9355.182816281646,JmcYcUlQMnzGGYyCTOQy9w,False,Luby's,12104351608.0,$$,3.0,15,['delivery'],803 castroville rd,-98.55378,29.417608,"['American (Traditional)', 'Buffets']","['803', 'castroville', 'rd']",[,castroville rd,Luby's,Luby's,castroville
253,(210) 272-1511,7939.195410317819,ZaOzNdgGNeC1RWfwenND3A,False,Windows On the River,12102721511.0,$$,3.0,16,['delivery'],217 n st mary's,-98.49176,29.42587,['American (Traditional)'],"['217', 'n', 'st', ""mary's""]",[,n st mary's,Windows On the River,Windows On  River,n mary's
254,(210) 437-1271,6439.963216183763,xhgr63fx8t5_LNczXLCtkw,False,IHOP,12104371271.0,,3.0,17,[],9911 w interstate 10,-98.56333000000001,29.5337,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']","['9911', 'w', 'interstate', '10']",[,w interstate 10,IHOP,IHOP,w interstate 10
255,(210) 732-1907,3565.9483442823707,EaHl9kgQR-JryEyaJX1TGA,False,Denny's,12107321907.0,$,2.5,30,"['pickup', 'delivery']",4510 fredericksburg rd,-98.55094134807591,29.4903105768189,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['4510', 'fredericksburg', 'rd']",[,fredericksburg rd,Denny's,Denny's,fredericksburg
256,(210) 525-8110,4011.588780494397,qmahbeNLNhlR3BaaV2mQVw,False,Cracker Barrel Old Country Store,12105258110.0,$,2.5,24,[],98 ne hwy410,-98.48444433,29.51935833,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']","['98', 'ne', 'hwy410']",[,ne hwy410,Cracker Barrel Old Country Store,Cracker Barr Old Country Store,ne hwy410
257,(210) 673-3522,14849.954421088247,gSOxzvZHF-3RHt6wOlkxHA,False,Denny's,12106733522.0,$$,2.0,53,"['pickup', 'delivery']",6859 highway 90 w,-98.62694990000001,29.40356,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['6859', 'highway', '90', 'w']",[,highway 90 w,Denny's,Denny's,highway 90
258,(210) 680-3087,11074.39685618088,TlQp40j9MLuXTxfXoiNIww,False,Denny's,12106803087.0,$,2.0,34,"['pickup', 'delivery']",6854 ingram rd,-98.62292754804001,29.462913808350397,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']","['6854', 'ingram', 'rd']",[,ingram rd,Denny's,Denny's,ingram
259,(210) 521-3663,6485.281438121191,dDyxLwY6UELUv2bt7UbuPQ,False,Corporate Square Cafe,12105213663.0,$,4.0,4,[],4801 nw loop 410,-98.58103,29.49036,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']","['4801', 'nw', 'loop', '410']",[,nw loop 410,Corporate Square Cafe,Corporate Square Cafe,nw loop 410
260,(210) 509-7800,8637.277562143321,roGBN6TpQPWrAHSj-vufuA,False,IHOP,12105097800.0,$,2.5,53,[],5920 bandera rd,-98.60265,29.48289,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']","['5920', 'bandera', 'rd']",[,bandera rd,IHOP,IHOP,bandera
261,,7716.659418380649,J4Z1eWx3IFq6voZEdXB6nA,False,AA Drive In,,,4.5,2,[],4103 w commerce st,-98.54396,29.42998,"['Burgers', 'American (Traditional)']","['4103', 'w', 'commerce', 'st']",[,w commerce st,AA Drive In,AA Drive In,w commerce
262,,3772.359419084498,FtQ8oCpNtGNwBVy93M_5ag,False,Bravo Bar & Grill,,$$,3.5,3,[],77 ne loop 410,-98.48996281616009,29.520867249790697,"['Cocktail Bars', 'American (Traditional)', 'Breakfast & Brunch']","['77', 'ne', 'loop', '410']",[,ne loop 410,Bravo Bar & Grill,Bravo Bar & Grill,ne loop 410
263,(210) 227-3241,7838.153314562998,KxCglECqtVhlfoG0m-bTrw,False,Barron's Restaurant,12102273241.0,$$,2.5,12,[],205 e houston st,-98.491,29.426859999999998,['American (Traditional)'],"['205', 'e', 'houston', 'st']",[,e houston st,Barron's Restaurant,Barron's Restaurant,e houston
264,(210) 602-5807,11496.84153294034,Q145GTyx8lgUNj1PPOihfA,False,MalDonado's Grill,12106025807.0,,4.5,2,[],2942 thousand oaks,-98.44027172774081,29.5752471746939,"['Food Trucks', 'American (Traditional)', 'Mexican']","['2942', 'thousand', 'oaks']",[,thousand oaks,MalDonado's Grill,MalDonado's Grill,thousand oaks
265,(210) 225-3211,8268.643479848643,tYTw09omzF8gnuBM7-lFVQ,False,Madera's,12102253211.0,,3.0,6,['delivery'],318 w cesar e chavez,-98.5000784730184,29.421130192438397,"['Bars', 'American (Traditional)', 'Breakfast & Brunch']","['318', 'w', 'cesar', 'e', 'chavez']",[,w cesar e chavez,Madera's,Madera's,w cesar chavez
266,,5169.330609675872,6_Eblox_13Q4D9hCijkS5Q,False,Salpicón Baja Street Grill,,,3.5,3,[],4263 nw lp 410,-98.56761,29.49008,['American (Traditional)'],"['4263', 'nw', 'lp', '410']",[,nw lp 410,Salpicón Baja Street Grill,Salpicón Baj Street Grill,nw lp 410
267,,8522.975729041309,x3fBsUn3EIJBHHR_TLyLVg,False,The Bar At the Marriott Riverwalk,,,3.5,4,[],889 e riverwalk,-98.4846255,29.422975399999995,"['American (Traditional)', 'Bars']","['889', 'e', 'riverwalk']",[,e riverwalk,The Bar At the Marriott Riverwalk,The Bar At  Marriott Riverwalk,e riverwalk
268,(210) 270-0800,12964.288794098717,aSRNpAtDyHeVCQ06ERyetQ,False,Brickstones Kitchen & Bar,12102700800.0,,4.0,2,"['pickup', 'delivery']",5615 landmark pkwy,-98.59546,29.58703,"['American (Traditional)', 'Bars']","['5615', 'landmark', 'pkwy']",[,landmark pkwy,Brickstones Kitchen & Bar,Brickstones Kitchen & Bar,landmark pkwy
269,(210) 458-7969,14104.73652697172,4L0LPQPILx_2XNU78xTkCQ,False,Chili's,12104587969.0,$$,3.0,5,[],1 utsa cir,-98.61706590000001,29.5849108,"['Tex-Mex', 'Bars', 'American (Traditional)']","['1', 'utsa', 'cir']",[,utsa cir,Chili's,Chili's,utsa cir
270,,10457.801717912056,AD2yHahLFQXLkytUiRFINw,False,The New Frontier Club,,$$,5.0,1,[],3201 e houston st,-98.43901,29.429479999999998,['American (Traditional)'],"['3201', 'e', 'houston', 'st']",[,e houston st,The New Frontier Club,The New Frontier Club,e houston
271,(210) 734-7184,5352.222144542332,0vgCfrGeUmD4FcA9xaXvbA,False,Longnecks Bar & Grill,12107347184.0,$$,4.0,2,[],3903 n st mary's st,-98.471875,29.463679,"['American (Traditional)', 'Burgers', 'Beer Bar']","['3903', 'n', 'st', ""mary's"", 'st']",[,n st mary's st,Longnecks Bar & Grill,Longnecks Bar & Grill,n mary's
272,(210) 680-5869,7156.294393940005,rTW_tgC2-oCtLgec8ptEew,False,Golden Corral Buffet & Grill,12106805869.0,,2.5,3,"['pickup', 'delivery']",5071 n.w. loop 410,-98.5877,29.48775,"['American (Traditional)', 'Buffets']","['5071', 'n.w.', 'loop', '410']",[,n.w. loop 410,Golden Corral Buffet & Grill,Golden Corral Buffet & Grill,n.w. loop 410
273,(210) 270-9530,8427.898420487121,m8hEW4Ac9z6E8KJs0jUFMw,False,Chicken Now,12102709530.0,$,2.0,5,[],849 e commerce st,-98.48480343818659,29.4231610762292,"['Chicken Wings', 'Sandwiches', 'American (Traditional)']","['849', 'e', 'commerce', 'st']",[,e commerce st,Chicken Now,Chicken Now,e commerce
274,(210) 222-9181,8389.003270652856,il3DisjqDEYz8NmkqTcv5g,False,501 Lounge,12102229181.0,,2.5,3,[],303 blum st,-98.482635,29.424234000000002,['American (Traditional)'],"['303', 'blum', 'st']",[,blum st,501 Lounge,501 Lounge,blum
275,,15450.266308833414,WGsyb8NQmkJrHKSK4pYAOw,False,Taqueria La Tapatia Bar And Grill,,,2.5,3,[],4731 rigsby ave,-98.3985971593,29.3988534217,"['American (Traditional)', 'Mexican']","['4731', 'rigsby', 'ave']",[,rigsby ave,Taqueria La Tapatia Bar And Grill,Taqueri L Tapati Bar And Grill,rigsbye
